CaseID,B3,ND2,ppethm,ppeduc5,GH1,B7_a,weight_pop,worse_off
10608,4,1,2,4,3,2,13581.2698,0
10609,1,3,1,2,1,1,21917.784,1
10610,4,1,2,4,1,3,16490.7957,0
10611,3,3,1,3,3,1,20407.6522,0
10612,3,3,4,2,2,2,33962.1609,0
10613,2,3,1,3,1,2,24037.7432,1
10614,5,2,1,4,2,2,10305.5614,0
10615,2,3,1,3,1,3,24085.6402,1
10616,2,3,1,2,1,3,18800.2184,1
10618,3,1,1,2,2,2,18895.5798,0
10619,3,3,1,3,4,3,26763.8187,0
10620,4,2,1,2,3,2,26674.9596,0
10621,4,3,2,2,4,3,43948.1063,0
10622,3,3,1,3,1,1,16524.1704,0
10623,3,3,3,4,3,3,22347.1628,0
10624,4,1,3,4,1,3,14856.6413,0
10625,4,2,1,2,1,2,22864.9773,0
10626,2,2,1,3,1,3,21938.1087,1
10627,3,4,5,3,4,2,12843.3548,0
10628,5,3,1,4,3,3,20656.1025,0
10629,2,2,2,3,4,1,13420.1527,1
10630,2,3,1,3,1,2,18393.4481,1
10631,3,3,1,2,1,1,17704.7623,0
10632,2,2,1,4,2,3,12033.6823,1
10633,3,2,3,4,3,3,15675.7862,0
10634,5,3,4,1,2,3,44845.6922,0
10635,3,3,1,3,3,2,22909.2878,0
10636,3,3,1,2,4,3,18657.6784,0
10637,3,2,1,5,2,3,20174.8978,0
10638,2,2,1,5,1,3,12033.6823,1
10639,4,2,1,3,3,2,17121.386,0
10640,1,5,1,3,1,1,30242.6277,1
10641,3,3,1,4,4,1,17730.1986,0
10642,3,2,1,3,1,3,12953.5659,0
10643,3,1,1,2,2,3,20273.4104,0
10644,4,4,1,2,2,3,12111.1869,0
10645,4,1,1,3,3,1,18217.7819,0
10646,4,2,4,2,3,2,27108.1851,0
10647,3,3,1,2,2,3,17404.0326,0
10648,2,3,1,2,1,2,20250.2455,1
10649,1,3,5,3,3,2,9394.8184,1
10650,3,3,1,2,2,1,14715.7153,0
10651,2,2,1,5,2,3,14001.9772,1
10652,3,3,1,1,2,3,26693.2084,0
10653,3,3,1,3,1,3,24193.2587,0
10654,2,2,2,3,3,1,32437.5306,1
10655,3,3,1,2,3,2,17516.2375,0
10656,4,3,2,4,1,3,23661.7247,0
10657,3,2,3,5,1,3,44037.142,0
10658,3,3,2,5,1,2,19799.3672,0
10659,2,3,2,3,3,2,21364.1306,1
10660,2,3,1,3,1,1,15987.9468,1
10661,2,1,1,4,4,3,25979.7551,1
10662,2,3,1,3,1,1,33949.8661,1
10663,3,3,2,2,1,3,37307.3796,0
10664,1,3,1,4,3,2,17203.7011,1
10665,4,5,4,3,1,4,25848.2994,0
10666,1,3,1,5,1,2,9118.3914,1
10667,2,3,4,3,3,2,17930.7039,1
10668,2,2,2,4,1,1,17895.2148,1
10669,2,2,1,5,1,1,14140.9356,1
10670,3,2,5,1,4,2,40225.2295,0
10671,4,3,1,5,1,3,27473.8328,0
10672,4,2,1,4,3,3,30027.7952,0
10673,1,5,4,2,4,1,58910.6053,1
10674,1,2,1,1,1,1,24586.1453,1
10675,1,3,1,3,2,1,9059.106100000001,1
10676,3,3,2,4,1,2,13317.364,0
10677,2,2,1,3,1,2,46127.053,1
10678,3,2,1,1,4,2,15838.5075,0
10679,4,2,1,3,3,1,15529.7006,0
10680,2,5,2,2,4,2,34400.0162,1
10681,2,3,1,3,1,1,23769.8113,1
10682,3,3,1,3,4,1,19208.3366,0
10683,4,5,1,4,3,3,23284.8549,0
10684,4,5,4,2,3,3,31538.1668,0
10685,2,3,1,4,2,1,12038.9121,1
10686,1,2,5,4,3,1,3666.6386,1
10687,4,3,2,3,3,1,28071.4704,0
10688,1,2,1,2,3,3,14555.5127,1
10689,3,3,2,2,3,1,29445.7185,0
10690,2,3,1,3,1,2,23769.8113,1
10691,2,3,1,4,2,1,13289.8954,1
10692,1,1,4,3,1,3,35525.3833,1
10693,3,2,1,2,3,3,24377.4595,0
10694,1,3,1,5,1,2,20623.8073,1
10695,4,4,3,4,3,2,22123.5075,0
10696,3,3,1,3,1,2,15327.3057,0
10697,2,3,1,4,1,2,27746.4885,1
10698,3,3,2,3,3,1,24301.6741,0
10699,2,2,2,4,1,2,28768.0397,1
10700,1,3,4,4,1,1,13183.911,1
10701,5,3,1,3,2,3,25906.9628,0
10702,3,3,1,3,3,2,26646.6737,0
10703,3,3,1,2,4,3,35906.0738,0
10704,2,2,1,3,1,2,19475.5586,1
10705,3,3,4,1,3,2,44505.6799,0
10706,3,3,1,5,1,2,15321.6202,0
10707,4,2,1,3,3,3,23746.0747,0
10708,3,3,1,3,1,3,17121.386,0
10709,2,3,1,4,1,2,10870.7987,1
10710,3,2,1,4,3,3,19152.5501,0
10711,2,3,1,3,3,2,15801.2318,1
10712,5,1,1,3,1,2,25577.0393,0
10713,4,3,1,2,3,3,23015.4966,0
10714,5,2,4,3,1,3,27503.5375,0
10715,3,1,4,5,2,2,22727.7922,0
10716,2,3,1,3,3,1,23391.2933,1
10717,2,1,3,4,1,2,41797.5978,1
10718,2,3,1,4,3,3,7885.7157,1
10719,2,3,1,4,1,3,18415.6053,1
10720,3,2,1,4,1,3,35648.5231,0
10721,3,3,1,2,3,3,14428.0173,0
10722,3,3,5,5,2,3,4324.8829,0
10723,3,3,2,5,1,3,15898.4642,0
10724,2,3,4,2,1,1,40459.8301,1
10725,3,2,1,2,2,2,17709.3186,0
10726,2,4,4,1,3,1,23903.9541,1
10727,3,2,4,3,2,1,14300.5259,0
10728,3,1,3,5,3,1,14242.7471,0
10729,1,3,1,2,3,2,18596.2755,1
10730,4,3,1,3,2,3,13294.827,0
10731,5,3,1,5,1,2,29378.8506,0
10732,2,2,1,4,3,2,29732.7219,1
10733,3,2,1,3,1,2,30998.7086,0
10734,3,3,1,5,1,2,10965.4948,0
10735,4,3,1,3,1,3,30998.7086,0
10736,4,3,1,5,1,3,21057.7269,0
10737,1,3,1,4,2,1,10870.7987,1
10738,2,3,1,4,1,3,18415.6053,1
10739,4,3,1,3,1,2,23161.4347,0
10740,3,2,1,5,3,3,14001.9772,0
10741,2,3,4,4,1,3,15739.1461,1
10742,1,1,1,3,3,2,12892.2779,1
10743,2,3,1,5,3,2,21579.2115,1
10744,3,3,1,3,3,3,25978.1043,0
10745,2,3,1,3,2,2,12113.6041,1
10746,5,3,1,4,1,3,21555.6205,0
10747,3,3,1,3,3,1,30702.6562,0
10748,2,3,1,3,2,3,20308.8895,1
10749,2,3,1,5,2,2,16853.3823,1
10750,1,3,1,2,3,1,14861.7569,1
10751,2,2,1,2,1,2,20699.9577,1
10752,2,3,1,3,1,1,19771.8252,1
10753,5,2,4,2,3,2,45126.7701,0
10754,3,3,4,3,1,1,20043.8925,0
10755,3,2,1,1,1,1,34426.1209,0
10756,2,3,1,3,1,2,20308.8895,1
10757,2,2,3,4,1,2,19158.899,1
10758,2,3,3,1,4,2,88732.6474,1
10759,3,2,1,4,2,3,21057.7269,0
10760,3,3,2,2,1,3,23235.1701,0
10761,3,3,4,2,2,3,44906.3244,0
10762,3,2,1,5,2,3,14001.9772,0
10763,2,2,1,3,2,2,12062.7371,1
10764,3,3,2,3,4,3,43351.6373,0
10765,2,3,1,4,1,2,21515.8307,1
10766,2,2,1,2,3,3,32297.0753,1
10767,1,2,2,3,3,1,16294.2291,1
10768,3,4,4,2,3,3,48510.2219,0
10769,3,3,1,2,3,3,23602.8895,0
10770,4,3,1,2,3,3,19162.689,0
10771,4,1,2,3,2,3,15781.8058,0
10772,2,5,3,4,3,1,16465.682,1
10773,3,1,1,1,4,1,21760.1091,0
10774,2,5,4,3,3,2,18798.0506,1
10775,2,1,1,3,1,3,19797.7591,1
10776,4,3,1,1,3,3,30098.711,0
10777,2,3,1,3,2,1,21486.0478,1
10778,4,3,1,4,2,3,16329.0748,0
10779,2,3,3,5,1,3,28102.6624,1
10780,3,3,1,4,3,3,13299.2109,0
10781,2,3,2,4,1,2,15353.2881,1
10782,5,1,4,2,2,1,42583.731,0
10783,2,3,1,5,4,2,29732.7219,1
10784,3,3,2,5,1,3,26467.5892,0
10785,3,1,4,2,3,1,37757.1971,0
10786,4,1,1,4,3,2,10733.9318,0
10787,4,4,3,5,1,3,21756.9117,0
10788,3,3,1,3,2,3,18393.4481,0
10789,3,3,1,3,3,1,20029.5594,0
10790,3,4,4,5,3,1,14160.692,0
10791,2,5,2,1,3,1,25371.1291,1
10792,3,3,1,5,2,2,20481.7834,0
10793,2,3,1,2,4,2,35218.1041,1
10794,3,1,4,2,4,2,62446.3954,0
10795,2,3,4,5,1,3,17001.7715,1
10796,2,3,1,4,1,3,16168.6143,1
10797,3,3,4,4,1,3,18456.2766,0
10798,3,3,1,4,2,2,10965.4948,0
10799,3,2,1,5,1,3,12641.8712,0
10800,2,3,1,5,1,2,19892.9415,1
10801,3,2,3,1,3,2,88732.6474,0
10802,2,3,1,4,1,2,12153.1069,1
10803,2,2,4,2,4,2,79294.45299999999,1
10804,3,3,1,5,3,2,22737.6043,0
10805,3,2,1,3,1,2,19501.1224,0
10806,3,3,4,5,2,3,14602.3337,0
10807,2,3,2,4,1,1,21515.3975,1
10808,1,3,4,3,3,2,17411.646,1
10809,1,3,1,2,1,1,15280.2056,1
10810,3,2,1,2,3,3,23346.0505,0
10811,3,3,1,3,2,2,23413.66,0
10812,3,3,4,4,3,2,18950.5486,0
10813,5,2,3,3,3,2,35463.0393,0
10814,2,1,3,4,3,2,14878.5816,1
10815,4,1,1,5,1,2,18415.6053,0
10816,4,3,1,3,4,2,25681.3117,0
10817,3,1,1,2,1,3,31748.7865,0
10818,5,2,3,1,3,3,48535.2995,0
10819,3,2,2,3,4,3,39436.1684,0
10820,1,2,1,1,1,1,26945.7096,1
10821,4,2,1,3,1,3,17260.9348,0
10822,3,3,4,3,1,2,23128.449,0
10823,2,3,4,2,4,1,62067.0763,1
10824,3,3,4,3,1,2,33709.3085,0
10825,2,3,1,4,1,2,13849.5447,1
10826,3,3,1,4,1,3,15092.0511,0
10827,3,3,5,5,1,3,5072.3371,0
10828,3,3,1,5,1,3,16302.7652,0
10829,4,1,1,4,3,2,33503.0976,0
10830,2,3,5,4,2,2,4072.9772,1
10831,4,2,1,4,1,3,19493.8887,0
10832,2,2,1,3,1,3,18155.9675,1
10833,3,2,1,2,3,2,13575.3854,0
10834,4,3,3,5,3,4,33237.9126,0
10835,3,2,2,5,1,3,33697.5297,0
10836,3,3,4,3,1,3,17969.0826,0
10837,2,3,1,2,3,1,16098.9296,1
10838,2,3,1,3,1,2,30534.2442,1
10839,3,2,1,1,2,2,23153.5532,0
10840,5,3,1,4,3,3,9091.2634,0
10841,3,3,1,1,2,3,17505.8615,0
10842,3,3,1,2,4,3,67417.4672,0
10843,2,5,3,4,3,1,9766.0263,1
10844,1,2,1,2,1,2,20050.4706,1
10845,4,3,1,4,1,1,28559.1918,0
10846,3,3,1,3,3,1,20571.0718,0
10847,4,3,4,4,3,2,19285.833,0
10848,1,3,1,2,2,1,15483.2334,1
10849,2,1,2,3,3,1,13401.2029,1
10850,2,3,1,2,2,3,16258.6986,1
10851,4,2,4,4,1,3,23446.8946,0
10852,3,3,1,4,3,2,18403.122,0
10853,3,3,2,3,1,1,24108.9069,0
10854,3,3,1,5,2,3,16733.4566,0
10855,4,2,2,2,3,2,61451.9505,0
10856,2,2,1,3,3,2,20450.9761,1
10857,5,2,4,4,1,4,13859.7203,0
10858,3,3,1,3,2,2,23982.9993,0
10859,3,3,1,4,2,3,15644.4908,0
10860,3,3,4,3,4,2,18108.6517,0
10861,2,3,1,5,1,2,9569.5389,1
10862,4,1,4,5,1,3,13183.911,0
10863,3,3,3,5,2,3,23271.3447,0
10864,3,1,1,3,1,3,25906.9628,0
10865,4,3,4,3,3,3,25890.0138,0
10866,1,3,1,5,1,3,13289.8954,1
10867,3,3,1,2,1,3,20250.2455,0
10868,2,3,1,4,2,2,20174.8978,1
10869,4,2,1,5,2,3,16733.4566,0
10870,1,2,1,3,2,1,15297.0137,1
10871,3,3,1,5,1,1,13613.9724,0
10872,4,2,4,4,3,3,13164.0939,0
10873,3,2,1,4,1,2,12641.8712,0
10874,3,3,4,4,2,3,21975.9862,0
10875,3,3,1,4,2,3,9118.3914,0
10876,2,2,5,3,3,2,7737.6794,1
10877,2,2,1,3,1,2,10761.6881,1
10878,2,3,1,4,1,2,17759.9158,1
10879,2,3,3,2,1,3,40611.1692,1
10880,3,2,1,5,1,3,16302.7652,0
10881,2,3,5,5,1,1,8113.314,1
10882,3,3,2,5,1,2,29053.5394,0
10883,1,1,1,4,1,1,21057.7269,1
10884,3,3,2,1,2,3,37889.113,0
10885,3,3,1,2,3,3,16258.6986,0
10886,3,3,2,4,2,2,20115.2366,0
10887,3,3,1,3,1,2,19612.475,0
10888,3,3,4,2,1,2,27871.4452,0
10889,2,2,4,2,3,1,36064.3768,1
10890,3,2,5,1,3,2,14745.0418,0
10891,2,3,1,2,3,2,23443.4148,1
10892,3,3,1,5,1,2,11523.7731,0
10893,3,2,2,3,3,2,28360.0892,0
10894,3,1,1,1,3,2,16434.8866,0
10895,2,3,1,4,1,1,16733.4566,1
10896,3,3,1,1,2,3,20728.0943,0
10897,3,3,1,5,1,4,16302.7652,0
10898,4,4,3,4,1,3,15154.8046,0
10899,5,1,5,3,4,1,6304.9286,0
10900,3,2,1,4,3,1,21883.5087,0
10901,2,1,1,5,2,2,13900.4068,1
10902,4,2,2,5,1,3,16881.7532,0
10903,4,2,1,5,2,3,20481.7834,0
10904,2,3,1,4,1,2,11703.031,1
10905,2,3,4,4,1,3,17001.7715,1
10906,5,2,1,3,3,1,18932.1979,0
10907,2,3,1,4,1,3,9019.476000000001,1
10908,2,3,1,3,2,3,19475.5771,1
10909,2,3,1,3,3,1,30702.6562,1
10910,1,3,3,5,1,1,22087.8618,1
10911,5,3,4,5,1,3,16563.4485,0
10912,5,3,1,4,1,3,13090.7683,0
10913,4,2,4,3,3,2,21500.7201,0
10914,3,3,4,5,1,3,17001.7715,0
10915,4,3,5,4,1,2,4695.6434,0
10916,4,2,5,5,1,2,8113.314,0
10917,4,3,1,5,2,3,17697.4702,0
10918,2,3,1,4,1,3,27746.4885,1
10919,2,3,1,2,1,1,23116.6365,1
10921,3,2,1,4,1,3,16168.6143,0
10922,1,3,1,5,2,2,15092.0511,1
10923,1,1,4,3,3,1,10303.1121,1
10924,1,2,1,3,1,2,20250.0111,1
10925,1,3,1,3,3,2,14347.1741,1
10926,4,3,1,3,3,3,15498.1327,0
10927,2,3,1,3,1,2,20858.5367,1
10928,3,5,4,4,3,2,22285.4304,0
10929,2,3,1,2,2,2,18800.2184,1
10930,1,2,4,5,3,1,13183.911,1
10931,2,1,1,4,2,2,8569.6217,1
10932,3,3,1,4,1,3,17924.6434,0
10933,3,3,2,3,3,1,14197.1235,0
10934,4,3,1,3,3,2,27808.116,0
10935,2,3,1,4,2,1,13763.8121,1
10936,4,2,1,5,1,3,30547.111,0
10937,1,3,1,2,3,1,26333.8401,1
10938,3,2,1,4,1,2,10302.1511,0
10939,4,1,1,2,4,3,33657.1339,0
10940,2,2,4,3,3,2,23905.8338,1
10941,2,3,1,5,1,1,15346.3465,1
10942,3,2,1,4,3,2,30850.2665,0
10943,1,3,1,2,1,1,14861.7569,1
10944,3,2,4,2,3,4,24416.6585,0
10945,2,3,1,3,1,2,21891.6326,1
10946,4,3,1,4,4,3,27371.7683,0
10947,3,3,5,3,1,2,4107.5669,0
10948,3,3,1,2,1,2,34455.1374,0
10949,2,2,2,2,4,3,34879.5214,1
10950,5,3,4,2,4,4,81754.8849,0
10951,5,1,1,3,1,3,23808.1714,0
10952,2,3,4,2,1,3,34990.2414,1
10953,3,2,5,2,4,1,26192.6469,0
10954,3,3,1,2,2,3,17704.7623,0
10955,2,2,1,5,1,2,15550.253,1
10956,4,3,1,4,1,1,19790.4153,0
10957,3,3,1,2,3,3,27411.4784,0
10958,3,2,4,2,4,1,45590.7442,0
10959,3,2,3,5,1,3,37029.1723,0
10960,4,3,1,4,1,3,8349.6505,0
10961,4,3,1,2,3,2,51764.7052,0
10962,4,3,1,4,1,2,23922.6348,0
10963,2,3,1,2,4,3,44821.1941,1
10964,2,2,1,5,1,3,21057.7269,1
10965,2,3,4,1,3,1,38783.1979,1
10966,4,3,2,4,1,2,26130.5262,0
10967,3,3,1,4,2,2,25685.9139,0
10968,5,5,2,2,3,1,32650.5758,0
10969,3,3,3,5,3,3,40683.2696,0
10970,4,3,1,4,3,2,18197.2999,0
10971,1,5,1,2,3,1,19162.689,1
10972,2,2,1,3,1,2,20837.024,1
10973,1,3,1,3,3,2,25332.7665,1
10974,1,2,4,2,1,1,45126.7701,1
10975,2,3,1,2,4,3,34803.4579,1
10976,3,3,2,4,3,2,19341.8905,0
10977,3,3,1,2,1,1,22158.1536,0
10978,1,3,4,2,3,2,48089.8845,1
10979,3,2,1,4,1,2,23056.0422,0
10980,1,3,1,1,3,1,17145.1324,1
10981,2,3,1,2,1,2,20050.4706,1
10982,1,3,1,2,3,1,26674.9596,1
10983,3,3,5,5,3,3,6648.6728,0
10984,2,3,1,2,3,1,26364.7371,1
10985,2,2,1,5,1,2,18415.6053,1
10986,3,2,1,2,1,2,27052.0386,0
10987,3,2,4,5,1,3,10844.1954,0
10988,3,3,1,1,2,1,29485.8111,0
10989,2,3,1,4,3,1,18215.8346,1
10990,1,2,1,2,1,2,28104.2223,1
10991,3,3,2,2,3,2,34440.377,0
10992,4,1,1,4,4,3,19172.3238,0
10993,3,2,1,5,3,2,19493.8887,0
10994,2,3,1,4,1,1,21515.8307,1
10995,3,3,1,2,3,2,18657.6784,0
10996,2,4,1,2,1,2,23115.7346,1
10997,3,3,2,2,4,1,24466.8161,0
10998,3,3,1,3,1,3,27808.116,0
10999,4,3,1,4,3,3,17730.1986,0
11000,2,3,1,2,1,2,20496.546,1
11001,5,2,4,3,2,4,26549.5472,0
11002,1,1,4,1,3,1,48689.0237,1
11003,1,3,1,2,3,1,20496.546,1
11004,3,3,1,2,2,3,17903.5345,0
11005,2,2,1,4,3,3,18695.7299,1
11006,5,3,1,2,4,4,26324.5249,0
11007,4,3,4,2,2,2,34032.0329,0
11008,3,3,2,3,4,1,21862.8325,0
11009,3,1,2,1,3,2,32596.6755,0
11010,3,1,1,4,3,1,10166.1408,0
11011,3,2,4,4,2,2,14747.2501,0
11012,4,1,4,5,3,3,32173.0194,0
11013,2,1,4,2,3,2,45590.7442,1
11014,2,4,4,4,1,2,21087.9537,1
11015,3,1,1,2,2,2,16024.5446,0
11016,3,2,1,4,3,1,21049.0111,0
11017,4,2,1,1,3,1,18273.326,0
11018,3,2,1,4,1,2,19495.1043,0
11019,2,1,1,4,1,3,25590.4914,1
11020,2,3,1,3,2,1,13855.2246,1
11021,5,2,2,1,3,1,32596.6755,0
11023,2,3,1,3,4,2,30420.8103,1
11024,1,3,4,5,1,3,11435.6574,1
11025,3,1,4,4,4,3,24044.6057,0
11026,3,3,2,2,3,1,34440.377,0
11027,3,3,3,2,3,1,42787.1437,0
11028,2,1,1,3,1,2,15748.3939,1
11029,2,2,2,4,1,2,20524.1167,1
11030,1,3,1,3,1,2,13150.606,1
11031,2,3,1,2,2,2,20051.2529,1
11032,3,2,1,5,1,3,20850.7995,0
11033,1,3,1,2,4,1,21673.0247,1
11034,4,3,5,4,3,3,7173.5082,0
11035,4,3,1,4,3,2,22761.0793,0
11036,2,3,1,3,1,2,15982.6562,1
11037,2,3,1,3,3,2,25951.6699,1
11038,3,5,1,5,1,1,10965.4948,0
11039,2,1,3,4,1,3,15652.6704,1
11040,1,1,2,3,2,1,15848.0113,1
11041,3,3,4,4,3,3,14007.0782,0
11042,2,2,1,2,3,1,17339.9346,1
11043,4,3,1,3,2,1,17842.3828,0
11044,4,1,2,4,2,1,24143.1843,0
11045,4,3,1,4,1,2,21555.6205,0
11046,2,4,2,2,2,2,26867.235,1
11047,4,2,1,2,3,2,14185.5599,0
11048,3,3,1,2,3,1,13386.1578,0
11049,3,3,1,4,3,3,18757.889,0
11050,3,2,1,5,1,1,12622.8689,0
11051,2,3,3,4,1,2,28530.1393,1
11052,3,2,3,5,1,4,30357.1133,0
11053,3,2,4,5,3,2,11509.3495,0
11054,1,3,4,4,3,2,16861.5778,1
11055,5,1,1,3,1,4,25332.7665,0
11056,3,5,1,2,3,2,19162.689,0
11057,3,2,1,5,2,2,21515.8307,0
11058,3,3,1,2,3,3,30418.8761,0
11059,1,1,1,4,1,2,8310.1453,1
11060,2,3,1,2,2,2,20411.4205,1
11061,3,2,1,5,1,2,28559.1918,0
11062,3,3,1,2,3,2,21630.3611,0
11063,3,2,2,4,1,3,29053.5394,0
11064,4,2,5,3,3,2,7306.2262,0
11065,5,2,1,4,1,2,27643.4111,0
11066,3,3,2,5,1,3,19799.3672,0
11067,4,3,4,1,2,3,44505.6799,0
11068,3,2,2,5,1,3,29053.5394,0
11069,2,2,1,4,4,2,30027.7952,1
11070,2,1,1,4,1,3,14140.9356,1
11071,3,2,4,2,1,2,52145.5044,0
11072,4,3,1,3,3,3,27808.116,0
11073,2,1,4,4,3,2,23712.5143,1
11074,2,1,1,5,4,3,14140.9356,1
11075,2,2,1,4,1,3,19493.8887,1
11076,2,3,3,4,4,3,21848.9714,1
11077,2,3,1,2,1,2,23370.1537,1
11078,1,3,5,3,3,4,8442.590700000001,1
11079,2,5,1,3,2,3,15748.3939,1
11080,3,3,2,2,3,1,25032.3086,0
11081,1,2,1,3,4,1,18217.7819,1
11082,2,3,1,5,2,2,12570.0952,1
11083,4,2,1,3,1,3,36123.8954,0
11084,5,2,1,3,3,2,21065.5409,0
11085,3,3,1,4,3,1,16632.3881,0
11086,3,3,1,3,2,2,19289.5761,0
11087,3,2,4,2,4,3,55484.7269,0
11088,3,4,4,4,3,2,11509.3495,0
11089,2,3,1,3,1,1,13056.6655,1
11090,5,3,3,5,1,3,28102.6624,0
11091,3,3,2,1,3,2,25371.1291,0
11092,4,3,2,1,3,2,25017.4803,0
11093,2,2,1,3,1,1,16308.8148,1
11094,2,3,1,4,1,1,27643.4111,1
11095,3,3,1,4,1,3,10151.1496,0
11096,2,3,1,3,2,2,13965.5005,1
11097,3,3,1,4,2,4,15321.6202,0
11098,2,3,1,3,3,1,16652.5165,1
11099,3,1,1,5,2,3,25685.9139,0
11100,2,1,1,4,1,3,27746.4885,1
11101,5,2,1,4,1,3,15594.5673,0
11102,3,2,4,5,1,3,17029.2092,0
11103,3,3,1,3,3,3,20250.0111,0
11104,1,5,4,1,3,1,54026.779,1
11105,2,1,1,2,2,2,24099.4882,1
11106,3,3,1,5,1,2,18683.0567,0
11107,2,3,1,1,1,1,39868.336,1
11108,4,3,4,3,4,2,26549.5472,0
11109,3,2,2,3,1,3,39205.1805,0
11110,2,2,4,3,3,1,36918.5163,1
11111,3,1,1,4,1,4,10965.4948,0
11112,4,2,1,5,1,3,19790.4153,0
11113,4,3,1,4,1,2,27073.7857,0
11114,2,2,2,3,4,1,15471.7908,1
11115,3,3,1,2,1,3,37226.0216,0
11116,3,3,4,4,1,2,18456.2766,0
11117,3,5,4,5,3,3,13308.4628,0
11118,3,3,4,3,1,2,23905.8338,0
11119,2,2,1,4,1,3,10965.4948,1
11120,5,3,2,2,3,2,24925.608,0
11121,2,3,1,2,3,2,16024.5446,1
11122,3,3,1,5,1,2,10870.7987,0
11123,1,2,1,3,3,2,23399.5706,1
11124,2,2,1,3,1,1,26762.7745,1
11125,1,1,2,2,3,1,33502.7881,1
11126,3,1,4,3,3,2,18123.2816,0
11127,3,3,1,3,1,3,23769.8113,0
11128,1,3,1,2,3,2,18735.49,1
11129,3,3,1,2,1,3,15280.2056,0
11130,2,2,4,3,3,2,22659.0623,1
11131,3,3,1,2,1,2,21630.3611,0
11132,2,3,1,4,3,2,15501.4887,1
11133,2,3,2,2,4,3,24602.1489,1
11134,2,2,1,4,2,2,14140.9356,1
11135,1,3,1,5,3,2,20110.5171,1
11136,2,3,1,2,3,2,20699.9577,1
11137,2,3,1,4,1,2,15321.6202,1
11138,3,1,1,2,3,2,24310.1336,0
11139,2,1,4,5,1,2,13859.7203,1
11140,3,3,1,1,2,2,17145.1324,0
11141,4,3,1,2,1,3,42114.626,0
11142,1,1,2,5,2,1,13702.3368,1
11143,3,3,1,4,1,2,16168.6143,0
11144,3,3,1,1,4,2,23153.5532,0
11145,4,1,2,1,4,2,70262.4077,0
11146,3,2,1,5,2,2,17891.5561,0
11147,2,2,1,4,3,2,22737.6043,1
11148,2,3,1,4,1,2,27746.4885,1
11149,3,3,1,5,2,3,11703.031,0
11150,3,1,3,3,1,1,43114.4531,0
11151,3,2,1,4,4,3,14169.6063,0
11152,3,1,1,4,1,2,19790.4153,0
11153,1,2,5,4,3,1,8600.7925,1
11154,3,3,4,5,3,3,7517.2395,0
11155,4,3,1,3,2,3,16844.592,0
11156,2,2,1,2,2,2,22232.5513,1
11157,2,3,1,3,2,2,29421.0976,1
11158,1,3,1,2,4,2,14861.7569,1
11159,2,3,2,2,1,2,33035.7919,1
11160,3,2,1,3,4,1,15345.8376,0
11161,4,3,1,2,3,2,25107.2604,0
11162,3,3,2,2,3,1,21238.8125,0
11163,3,3,4,1,4,2,57988.9417,0
11164,3,3,1,5,3,2,25590.4914,0
11165,2,1,1,2,1,1,13110.3201,1
11166,1,3,4,4,1,3,10844.1954,1
11167,2,1,5,2,2,2,13998.4082,1
11168,5,3,1,5,1,1,19892.9415,0
11169,3,1,1,4,1,3,27746.4885,0
11170,3,3,1,2,2,2,13967.3358,0
11171,3,2,1,5,2,2,13914.758,0
11172,4,2,2,5,2,2,37467.0031,0
11173,5,4,2,2,3,2,24925.608,0
11174,2,5,1,2,3,1,13386.1578,1
11175,3,3,1,3,1,2,23451.4453,0
11176,1,3,4,3,3,2,24437.8901,1
11177,2,2,1,2,3,2,13967.3358,1
11178,1,3,2,2,3,1,29291.4424,1
11179,3,3,1,2,1,3,22158.1536,0
11180,2,2,1,5,1,2,15321.6202,1
11181,3,2,1,4,3,2,22737.6043,0
11182,4,2,1,4,1,3,19493.8887,0
11183,2,3,1,4,2,3,10305.5614,1
11184,4,3,2,3,3,3,22073.6463,0
11185,3,1,4,2,2,1,37757.1971,0
11186,2,2,1,2,3,2,24778.0352,1
11187,1,1,1,3,1,2,20837.024,1
11188,3,1,4,2,3,2,34990.2414,0
11189,3,3,1,3,4,3,32861.2277,0
11190,5,3,1,1,3,3,30324.5631,0
11191,1,3,1,4,1,2,10295.7672,1
11192,3,5,1,5,1,3,21057.7269,0
11193,2,1,1,5,3,2,12641.8712,1
11194,2,3,2,2,3,2,21238.8125,1
11195,4,4,4,3,1,2,22682.4562,0
11196,4,3,1,1,3,2,18265.9019,0
11197,2,2,1,3,3,2,17305.5501,1
11198,1,3,4,1,3,1,58813.3544,1
11199,2,3,1,2,3,1,24147.6831,1
11200,1,3,3,5,2,1,27515.7875,1
11201,3,3,1,2,2,1,26047.1569,0
11202,3,3,1,3,1,2,23769.8113,0
11204,3,1,1,5,1,3,16302.7652,0
11205,3,3,1,2,2,2,14555.5127,0
11206,4,3,1,4,3,3,19152.5501,0
11207,5,1,1,2,3,3,24994.6116,0
11208,3,2,1,1,2,3,39539.4441,0
11209,3,3,2,4,1,3,15353.2881,0
11210,4,1,1,4,1,3,20174.8978,0
11211,3,3,1,2,3,1,43000.7068,0
11212,5,3,1,2,2,2,13295.6484,0
11213,5,3,1,3,1,3,15415.8284,0
11214,3,1,1,5,3,2,9879.7232,0
11215,4,3,3,4,1,3,19158.899,0
11216,3,1,3,4,1,4,48298.5337,0
11217,3,3,1,4,1,2,10744.3583,0
11218,2,2,5,3,3,2,7665.2637,1
11219,4,3,1,4,3,2,19469.8168,0
